mission_id,frame,label_idx,prediction_idx,position_error_m,axis_error_deg,sync_offset_frame
F1,24,3,0,0.25943708527823656,21.843502090310267,False
F1,25,0,0,0.5780351469140244,18.568475003353342,False
F1,25,1,2,0.20591086511253207,11.043149953222212,False
F1,25,2,3,0.17204258310943146,6.671364703497318,False
F1,25,3,1,0.06765846811577632,13.039827175416747,False
F1,26,0,0,0.21280192070873,7.369984704278238,False
F1,26,1,2,0.22351256678943157,9.092054632304922,False
F1,26,2,1,0.1960857330709282,3.581652287363795,False
F1,26,3,3,0.5688049721875966,0.15072955356330908,False
F1,27,0,0,0.4921947287594819,0.023880414617593715,False
F1,27,1,1,0.4767528119075836,13.750778285092622,False
F1,27,3,2,0.6170062894886859,18.012587825507637,False
F1,28,0,0,0.2392282966547906,8.00324970584498,False
F1,28,1,1,0.35538667948938396,17.094851621691845,False
F1,28,2,3,0.27495100677835665,2.549027182523986,False
F1,28,3,2,0.07774864618338859,12.074331985521667,False
F1,29,0,2,0.5503788522826226,15.064688303523695,False
F1,29,1,3,0.28554538421559944,18.12191324953153,False
F1,29,2,1,0.04314248213565199,16.774125699334064,False
F1,29,3,0,0.12152110959551596,3.2432103217524286,False
F1,30,0,0,0.06575696076202818,6.165072841421448,False
F1,30,1,1,0.1629008347892106,11.985946991028271,False
F1,30,2,3,0.3922728508859686,0.8909511721874992,False
F1,30,3,2,0.27298750528132015,9.19046231298529,False
F1,31,0,2,0.26807314454096,15.108979518175943,False
F1,31,1,3,0.11743343350613637,0.7473005762058662,False
F1,31,2,1,0.019708238301289756,7.215329527974831,False
F1,31,3,0,0.07067589911874965,8.598605850480283,False
F1,32,0,3,0.14001406966500088,9.426748776370147,False
F1,32,1,0,0.10837304331668897,12.939600044388584,False
F1,32,2,2,0.2067998464245632,31.36359376571402,False
F1,32,3,1,0.4971306784524312,10.51001639259502,False
F1,33,0,1,0.35702149806422523,2.356442130502529,False
F1,33,1,2,0.17794307631222614,10.21485234607161,False
F1,33,2,0,0.5048895751365442,4.468561787839036,False
F1,33,3,3,0.27921167957206583,9.289897795150125,False
F1,34,0,3,0.2163043830125063,0.879048860056173,False
F1,34,1,0,0.32037853221577844,4.187438076284195,False
F1,34,2,1,0.2182354017506823,0.22441133499575727,False
F1,34,3,2,0.1314385952946656,25.13315630837181,False
F1,35,0,2,0.20443216769463482,18.766123823549425,False
F1,35,1,0,0.07155591748771677,13.05641746922879,False
F1,35,2,3,0.33826523357494925,24.654979810010786,False
F1,35,3,1,0.09400936367699053,10.657291016631568,False
F1,36,0,1,0.3407934865319235,6.275365387635361,False
F1,36,1,3,0.24632814028969055,9.44296869969699,False
F1,36,2,0,0.2214103225475937,10.93611960399565,False
F1,36,3,4,0.26621231555325336,27.5042526014793,False
F1,37,0,3,0.5659175893197592,23.03398664798468,False
F1,37,1,0,0.10566486642908837,4.261451859805135,False
F1,37,2,2,0.11203048961095266,8.465936585939687,False
F1,37,3,1,0.3992592112795242,5.794983239684882,False
F1,38,0,1,0.33429698801374497,0.49139465610196,False
F1,38,1,2,0.1913167017262602,6.2787479538361595,False
F1,38,2,0,0.2291683135190466,19.41170499956354,False
F1,38,3,3,0.24468844283280466,24.547158802265454,False
F1,39,0,2,0.14889883818202843,21.75930190997901,False
F1,39,1,0,0.1529111746550337,24.695886143460882,False
F1,39,2,1,0.3065155361535498,33.6915311549177,False
F1,39,3,3,0.23413422623043584,11.8597724786761,False
F1,40,0,3,0.14023687807651117,2.7163984378667294,False
F1,40,1,1,0.1430515283889104,21.399466763097763,False
F1,40,2,0,0.1662435600227407,1.515046420819857,False
F1,40,3,2,0.03366776874812484,35.258879268241685,False
F1,41,0,2,0.237942959364193,35.15036302140564,False
F1,41,1,3,0.18504745985750853,16.61498639274442,False
F1,41,2,0,0.32810263419943864,18.999640578086314,False
F1,41,3,1,0.3140233414893874,0.12732495606320526,False
F1,42,0,1,0.2573897732932004,15.34029080024078,False
F1,42,1,0,0.22403547345302935,18.52852811690147,False
F1,42,2,2,0.10958924989674482,16.34804555001073,False
F1,42,3,3,0.19619951367986946,4.830641374840795,False
F1,43,0,3,0.20542305105862874,0.3869984522181369,False
F1,43,1,1,0.26350936590720747,61.7214692322397,False
F1,43,2,0,0.1864756016814326,12.132437973664707,False
F1,43,3,2,0.35768398170900106,3.6800439868540344,False
F1,44,0,2,0.12721939720953576,1.6484355383880853,False
F1,44,1,0,0.20526239682845224,9.530681257566954,False
F1,44,2,1,0.12262909490315008,15.876056642509838,False
F1,44,3,3,0.44787449434102994,9.603939223305247,False
F1,45,0,0,0.32469993939204284,11.593692512840306,False
F1,45,1,3,0.2652589981638712,6.644540328695456,False
F1,45,2,1,0.07558186287201733,27.920834586994083,False
F1,45,3,2,0.11874332441664588,4.372839240958712,False
F1,46,0,2,0.3560240412573406,8.045591776216895,False
F1,46,1,0,0.18451854012002758,12.02397943118379,False
F1,46,2,3,0.3444637090260201,4.0952551012914,False
F1,46,3,1,0.24040541245081629,22.64305704876674,False
F1,47,0,0,2.564061007807469,19.612080763502064,False
F1,47,1,3,2.7214824373054105,28.524261022555265,False
F1,47,2,2,2.9335066293791257,31.384821262824687,False
F1,47,3,1,5.282752413061146,1.3358168348839285,False
F2,0,2,0,2.8710374139753334,31.395181939395457,False
F2,0,3,1,3.629129067066293,20.283253228734395,False
F2,0,7,3,0.8531209142353374,60.41315286142496,False
F2,0,8,5,1.397441172760086,73.45059042857007,False
F2,0,10,4,2.4299933707579875,7.301334676948073,False
F2,0,11,2,2.191206887383486,8.496795272410367,False
F2,1,1,3,0.5031801697828141,12.550131211026866,False
F2,1,2,7,0.3994494666356676,17.28115315316427,False
F2,1,3,0,0.38817031922201917,11.566877953551682,False
F2,1,4,4,0.46531828911288964,15.765308761451934,False
F2,1,5,6,0.2899511835419964,2.0950574725903266,False
F2,1,6,2,0.3620475931522958,1.6398019246380215,False
F2,1,7,1,0.18374213333730113,7.130526035025042,False
F2,1,11,5,0.2946938106665261,63.373489025970386,False
F2,2,0,7,0.1350906738322265,5.473454057518069,False
F2,2,2,6,0.5771111410245648,4.389841403043732,False
F2,2,3,3,0.36871991003162347,32.535672289822855,False
F2,2,4,9,0.2787563143377593,9.165683774192331,False
F2,2,5,8,0.2247892686817478,13.036554225309942,False
F2,2,6,4,0.27617859222170665,29.687511584542023,False
F2,2,7,2,0.5168462267699073,11.043511714767874,False
F2,2,8,5,0.16192776079755117,14.035812272282584,False
F2,2,9,1,0.4260054608610557,11.676561618210513,False
F2,2,10,0,0.4472921863512205,2.763755435098574,False
F2,3,0,4,3.1490414954307737,30.150281425718163,False
F2,3,2,3,1.9394919836430524,13.039140409040328,False
F2,3,3,0,2.131015842661159,64.48241710864838,False
F2,3,4,6,2.248973052946059,62.787193356685066,False
F2,3,6,1,1.8400409272701217,29.449063033711155,False
F2,3,8,2,1.891074280026174,25.607296004105137,False
F2,3,10,5,1.7118654493010932,1.828599736637699,False
F2,4,0,1,0.45660301847022744,2.179058805123759,False
F2,4,1,2,0.3379635774086416,2.727911385323125,False
F2,4,2,4,0.11432694146255229,16.171696972726437,False
F2,4,3,3,0.3462942315316994,64.34344010970335,False
F2,4,6,7,0.45353191057328357,4.5426145173652515,False
F2,4,8,0,0.9150138616618503,19.46183032013093,False
F2,4,9,6,0.10047910988241972,4.7905799046711195,False
F2,5,1,1,0.05484301022645859,17.91222171636298,False
F2,5,6,2,0.23541963001737065,2.1858811536047256,False
F2,5,7,3,0.14577667626733712,52.291766478457816,False
F2,6,1,4,0.46684077475645774,61.27640347579808,False
F2,6,2,2,0.2445552666428945,33.2910753494013,False
F2,6,4,8,0.32625754160280795,38.16364627468829,False
F2,6,5,5,0.4393656659083324,6.591361073244485,False
F2,6,6,3,0.36544401910569513,0.48216660300289504,False
F2,6,7,9,0.4224852413204888,9.925416605253247,False
F2,6,8,1,0.32577139127513893,19.842116215417064,False
F2,6,9,6,0.3017788626550224,3.041085025556015,False
F2,7,1,1,0.6480230330240178,25.59944684367875,False
F2,7,2,6,0.4589962372083249,13.487185826162374,False
F2,7,3,3,0.2116186796153985,10.806836372758738,False
F2,7,4,5,0.37873713877127063,4.092836735955586,False
F2,7,5,9,0.3950051892491141,42.04484530590554,False
F2,7,7,2,0.4123353074377951,22.230689146764234,False
F2,7,8,4,0.6220969501627869,89.2194366587795,False
F2,7,9,8,0.1959929081473876,5.0238272431149085,False
F2,7,10,7,0.1940083363264701,20.382659553298026,False
F2,8,0,3,0.3314278827162949,13.26784030658402,False
F2,8,5,2,0.620508601778655,34.230127195359046,False
F2,8,6,5,0.10321921195894783,34.09402126412846,False
F2,8,7,1,0.2462222066302352,16.159183991883538,False
F2,8,8,0,0.03820358036515827,2.283387657896583,False
F2,8,9,4,0.2257170796025064,5.470925403274833,False
F2,8,10,7,0.07768498881441901,13.648074308417321,False
F2,8,11,6,0.28882071562346606,0.12216851722558886,False
F2,8,12,8,0.6028854137311517,39.40934079122485,False
F2,8,13,9,0.3671915537156677,0.9877091794193689,False
F2,9,0,3,0.46762959580767655,7.656230461388418,False
F2,9,1,6,0.12455806594784756,23.634711659900773,False
F2,9,2,9,0.5425505922966012,31.438067138917432,False
F2,9,3,13,0.3223107754083066,12.163602965595373,False
F2,9,4,10,0.39500980581383366,11.12255303462635,False
F2,9,5,8,0.15633334422345668,14.908378561428421,False
F2,9,6,7,0.2504982584742778,21.141779517542204,False
F2,9,7,5,0.4935012145468647,1.1401772543667335,False
F2,9,8,11,0.1619729411023572,22.612473092356936,False
F2,9,10,14,1.2290741420024653,6.133807814411483,False
F2,9,12,2,0.40350314610518734,32.35563668968774,False
F2,9,13,4,0.9263365075006987,22.28549911068842,False
F2,9,14,1,0.46706548680642124,21.98254569279976,False
F2,9,15,0,0.5267134912783896,34.28509918163536,False
F2,9,16,12,0.0731360106847941,6.222671419249195,False
F2,10,5,4,0.10564990733627933,28.23691556690403,False
F2,10,6,5,0.13226551468533582,6.438448737483014,False
F2,10,13,3,0.2956296307841878,14.285590006429857,False
F2,10,14,2,0.5140229942532358,13.064454056013346,False
F2,10,15,0,0.5585917493115834,55.02618609945122,False
F2,10,16,1,0.4044313850493157,31.063258649936188,False
F2,11,0,9,2.215914096762571,4.184529162246633,False
F2,11,1,7,4.270864825488251,59.87091395149156,False
F2,11,2,11,4.519394510852574,55.8503916034491,False
F2,11,3,10,4.052381241591928,26.360445240474434,False
F2,11,4,2,2.069056831120378,84.67918480600311,False
F2,11,5,8,2.77705741906094,66.55221548160247,False
F2,11,6,6,3.323862271274632,74.19707616321182,False
F2,11,7,4,3.089178539659201,76.13115603987688,False
F2,11,8,3,3.8577596998514223,67.56112790255284,False
F2,11,9,13,3.258245118400217,72.75142033355324,False
F2,11,10,1,2.1367118573976605,51.36602673287025,False
F2,11,11,0,0.7856047226355567,41.033947515382266,False
F2,11,13,14,1.4388582976363473,84.06201077737272,False
F2,11,15,5,1.8274223455100191,55.689172423212426,False
F2,12,0,1,1.4324754051704816,58.38921207080364,False
F2,12,1,2,1.8606191776249497,67.68084189669761,False
F2,12,2,3,1.2935845006749835,42.8120513482402,False
F2,12,3,5,1.588519519322277,56.45510260580856,False
F2,12,4,14,1.7485241467998778,68.25701761217914,False
F2,12,5,11,12.136945932716522,39.575139918918126,False
F2,12,6,13,1.7215374931829628,74.91130674135874,False
F2,12,7,6,4.483580083132891,78.73823547128204,False
F2,12,8,10,2.047126141216907,64.71253755464079,False
F2,12,9,12,2.082390219039685,88.98457019518355,False
F2,12,10,9,12.129041464017936,87.40138712062563,False
F2,12,11,7,10.823855788551525,56.46087639581467,False
F2,12,12,8,3.695896391391029,68.5479952552668,False
F2,12,13,0,6.369490805802957,81.73077105381088,False
F2,12,14,4,9.45782500367959,63.703554625019265,False
F2,13,0,10,4.884577007193308,48.06642301669629,False
F2,13,1,11,1.7029779366552045,75.96260169783956,False
F2,13,2,5,0.07162765708230473,44.089541941534634,False
F2,13,3,6,0.45949236103095714,54.648200084554915,False
F2,13,4,3,0.8030889753473242,75.52902390431007,False
F2,13,5,2,2.9186460708478927,84.25708205939404,False
F2,13,6,0,4.0587060999467015,66.81662780670402,False
F2,13,7,1,3.411542848535705,79.23709878985356,False
F2,13,8,8,0.40616039683049987,74.98758067507953,False
F2,13,9,7,0.5944993477323683,74.45837572633604,False
F2,13,10,4,10.062129889125394,66.49575752144872,False
F2,13,11,9,0.5883023180486572,,False
F2,14,0,4,8.603383087129439,75.35372972346296,True
F2,14,2,2,12.39233300674827,80.72677175661362,True
F2,14,3,0,11.740538400021526,60.753867776176534,True
F2,14,4,6,14.78324872599073,51.55641360526408,True
F2,14,5,11,11.45016207279434,86.79188084453605,True
F2,14,6,10,8.623772967353142,77.83775181341537,True
F2,14,7,5,4.2684639559837905,55.92228518293237,True
F2,14,8,3,7.657178845002587,48.7293182883524,True
F2,14,9,7,5.3047316264255695,14.404767848037636,True
F2,14,10,8,3.0530746820753487,2.7867527479331216,True
F2,14,11,9,4.224462936145064,,True
F2,15,2,6,0.9640348966160995,85.71594378478837,False
F2,15,3,3,0.7863556547413252,82.36527424807215,False
F2,15,4,0,0.31419311993177346,35.027243945435146,False
F2,15,5,4,0.6024419972248475,43.81489943506131,False
F2,15,6,7,0.7647471147095046,34.88468799468342,False
F2,15,7,8,0.8128593012463732,58.552392049432484,False
F2,15,8,1,0.49504939554717237,18.927999314750224,False
F2,15,9,5,0.6949630675749905,75.98526101952282,False
F2,15,10,2,0.28997987034053485,78.83465590324278,False
F2,16,0,4,7.834456898715383,84.17267548679587,False
F2,16,1,7,6.632949518158763,88.84028356694292,False
F2,16,2,0,7.866659040143618,53.221162635674204,False
F2,16,3,8,13.094798533485124,20.16755375966727,False
F2,16,4,1,11.284473464721062,64.05585583894654,False
F2,16,5,6,11.493969081423197,88.4334307910892,False
F2,16,6,5,6.3685054646051205,64.04355980446591,False
F2,17,0,1,12.111703594648802,56.38771441821708,False
F2,17,1,5,3.4105958108349195,67.1148831817934,False
F2,17,2,2,13.875529159792604,73.96098453210416,False
F2,17,3,0,3.5714712470417553,37.65465789520209,False
F2,17,4,3,5.004211308602105,42.16541384479879,False
F2,17,5,4,2.0468942747728476,74.02967373113233,False
F2,17,6,6,6.902924242353615,64.66352312446067,False
F2,18,0,4,13.948635202763029,85.02303540266848,False
F2,18,1,1,7.1599877950974316,36.98948115406054,False
F2,18,2,5,0.43091576800367665,18.263885613574985,False
F2,19,0,13,0.6558646318813252,76.35369005283097,False
F2,19,1,0,0.5718852332325953,87.79330661346705,False
F2,19,2,8,0.4600883391355538,76.25887156956455,False
F2,19,3,11,4.39966273304963,88.80727106693638,False
F2,19,4,7,1.5009162518153296,81.38254790441952,False
F2,19,5,9,4.315077772907281,81.10568556685219,False
F2,19,6,12,1.2022307578921145,80.18114604616537,False
F2,19,7,2,2.061914542405156,86.50344270080024,False
F2,19,8,10,5.2565236987167,58.29061130918845,False
F2,19,9,14,3.8229335156963833,35.99818950717551,False
F2,19,13,3,1.2899773949573623,59.50717679857533,False
F2,19,14,5,0.22518415970158207,2.790343903261146,False
F2,19,15,6,4.495036816346078,80.50259607212993,False
F2,19,16,4,0.7295995068173952,80.66029817174899,False
F2,19,17,1,1.166107008354883,54.38756829732013,False
F2,20,0,6,10.203576798863255,75.53457929937534,False
F2,20,1,4,0.6502228513286055,68.43609753773197,False
F2,20,3,9,9.429297647330914,85.08161219423071,False
F2,20,4,7,3.064000373849032,82.72159801658799,False
F2,20,5,12,4.5493177675386205,77.19094631724992,False
F2,20,6,13,2.3696898830765765,28.87011538466973,False
F2,20,7,11,10.21139272821527,70.88057917252121,False
F2,20,8,0,0.4368585890010351,85.25036349276928,False
F2,20,9,8,0.7639192405976117,80.80497592341543,False
F2,20,10,10,6.701420372633223,68.28805856232508,False
F2,20,11,14,5.012569915200988,48.96416723192914,False
F2,20,14,3,0.5796920403499967,50.15721908204557,False
F2,20,15,2,7.002786728356664,51.50019726483505,False
F2,20,16,5,1.9574631093087937,37.816655626577685,False
F2,21,2,7,11.268430268769654,83.76651747244522,False
F2,21,3,12,12.480545174669771,61.444830146874736,False
F2,21,4,6,9.850995291827596,86.8649387598667,False
F2,21,5,4,0.8512170343444367,72.03534193104804,False
F2,21,6,13,2.707889364268536,55.50369769203591,False
F2,21,7,0,3.1088736636120005,40.629552973381806,False
F2,21,8,9,14.179587051406624,76.59908431831084,False
F2,21,9,8,5.068667695152055,71.25907482459888,False
F2,21,10,11,3.574869120665763,64.49079343797345,False
F2,21,11,10,6.391435785442668,58.88980223415592,False
F2,21,12,14,8.420191388596276,31.40119551556012,False
F2,21,13,2,8.89308205422389,19.91467933707422,False
F2,21,14,5,1.524407393323134,42.3475949610347,False
F2,21,16,3,2.60354856071529,67.65645543413419,False
F2,22,3,6,10.37311415834838,75.93196347090365,False
F2,22,4,4,0.26909763345816595,81.02039832756178,False
F2,22,5,7,13.57281794634782,60.903366600946015,False
F2,22,6,0,3.5603972373742487,55.58850855519782,False
F2,22,7,13,0.9474174292140216,54.505365093907216,False
F2,22,8,8,5.301567561727346,66.29091977217844,False
F2,22,9,10,8.875610403469786,4.176944065155482,False
F2,22,10,11,2.8050306485269134,59.49219290498383,False
F2,22,11,9,3.359969584044548,89.45728640163809,False
F2,22,12,2,8.408074936335254,74.99396940634506,False
F2,22,13,14,10.417916624856476,70.96782932881794,False
F2,22,14,5,3.22127802032614,45.33050696602399,False
F2,22,15,3,1.4725009044328297,17.288754818364282,False
F2,23,0,9,0.26230030843419505,73.70545401588625,False
F2,23,1,4,0.3234375103052461,87.28032522828397,False
F2,23,2,5,0.12785363395455526,87.52546275135869,False
F2,23,3,1,0.5338848331830877,89.26533610524874,False
F2,23,4,8,0.6446059151334206,80.05817915075406,False
F2,23,5,3,0.20141119442646693,77.78093279230356,False
F2,23,6,7,1.2430768387857916,23.214483740170635,False
F2,23,7,0,0.38783899830851204,85.65247196666752,False
F2,23,8,2,0.7335059403507904,69.8516998007021,False
F2,23,9,12,0.3296229504514591,84.24886941201079,False
F2,23,10,10,0.3393193322446143,86.88245899129015,False
F2,23,11,11,0.2160232144960416,80.8330515476282,False
F2,23,12,6,0.4318130203376244,85.23101669835094,False
F2,24,0,1,0.09555876792585512,9.210158859595083,False
F2,24,1,4,0.3707355277387053,6.824878767835401,False
F2,24,2,3,0.04816780183275146,30.630186035492983,False
F2,24,3,0,0.3617522207749405,8.425264636772653,False
F2,24,4,2,0.4098508178471277,16.644095493250944,False
F2,24,5,5,0.36931803037659355,4.4026509184269855,False
F2,24,6,7,0.406539321069159,7.183083308682427,False
F2,24,7,8,0.5621583421668033,18.141851013109232,False
F2,24,8,6,0.13434890156044685,4.273253325921473,False
F2,24,9,9,0.6887088984820267,14.249945241101187,False
F2,25,1,0,8.140021012523931,83.88530951496489,False
F2,25,2,2,3.6986950482289203,57.24559350197805,False
F2,25,3,3,0.7183130370342524,57.32968022586144,False
F2,25,4,1,0.34813284675686446,0.694995924345676,False
F2,25,5,4,0.3641873587300881,16.8433291218154,False
F2,25,6,6,0.5815168774166039,17.83723629676612,False
F2,25,7,7,0.6928033322887126,20.516949197519637,False
F2,25,8,5,0.37723617449219526,3.595996148865794,False
F2,25,9,8,0.7411388588256648,0.36222006285370867,False
F2,28,0,0,7.322544206257611,42.168406659983845,True
F2,28,1,1,8.856712773500547,65.05350019471155,True
F2,28,2,8,11.514017548885361,61.9385858564024,True
F2,28,3,7,7.587257420154822,65.70029675825069,True
F2,28,4,6,4.468578137126835,85.08847549567876,True
F2,28,5,5,2.1645497518650876,88.37296288829671,True
F2,29,0,9,6.005262794329715,14.236967502797313,False
F2,29,1,5,3.88142046684273,50.70473939675105,False
F2,29,2,6,9.49164222621811,71.85504112504242,False
F2,29,3,8,10.865356639692154,89.07432234290349,False
F2,29,4,1,13.57524809442663,51.08066184284263,False
F2,30,1,2,12.639088735431258,81.14163748245163,False
F2,31,4,0,13.999494291503543,46.72455461415248,False
F2,31,5,3,9.312588184812958,86.79285217675711,False
F2,32,0,2,5.043702935365268,84.68717607901138,False
F2,32,1,0,2.7934655718093153,77.51349572639012,False
F2,32,2,12,3.8790432304132434,18.97447402304229,False
F2,32,5,3,14.053512084989046,85.92403359366045,False
F2,33,0,5,0.6547624238454254,73.09771246372358,False
F2,33,1,4,0.5420030397601543,72.75612783346332,False
F2,33,2,0,5.828462788840621,89.64477683472728,False
F2,34,3,5,13.485854269012329,87.43080349040038,True
F2,34,4,1,14.439651670696094,84.49385962680742,True
F2,34,5,4,12.139711065552397,81.8024767975123,True
F2,34,6,3,8.693419283378926,81.81182383047008,True
F2,35,2,11,2.576037782865362,67.50898700430888,False
F2,35,3,4,2.1344426546499893,87.70280437966198,False
F2,35,5,3,3.3926121787510004,72.18323261682025,False
F2,35,9,7,5.841919354624916,78.19533301062262,False
F2,35,10,8,6.933076220692769,81.42933975710916,False
F2,35,11,9,9.071451914736274,76.73431104079334,False
F2,35,12,5,4.609925142070604,29.808158127424235,False
F2,35,13,10,4.176887443747436,65.17128483375393,False
F2,35,14,2,4.517451192812573,77.52512499111702,False
F2,35,15,0,2.654748871096873,58.80955835197604,False
F2,35,16,1,4.789001453729188,37.081172358747494,False
F2,35,17,6,6.666075003006727,53.7865933706983,False
F2,36,0,15,0.3328572691444986,19.27089506862208,False
F2,36,1,4,0.17030251119228346,0.5052429745051654,False
F2,36,2,6,0.7239085891830263,28.812425004611583,False
F2,36,3,3,0.18965589992221343,3.885698026725237,False
F2,36,4,14,0.3803903673995498,7.141731894030471,False
F2,36,5,9,0.11137860172516495,9.695200419924788,False
F2,36,6,10,0.3692398458168365,6.753551204909229,False
F2,36,7,13,0.1988391052181025,13.779710817323007,False
F2,36,8,11,0.36695258160085,15.993011844099698,False
F2,36,9,8,0.4646854474739027,2.1947281787935538,False
F2,36,10,12,0.12032346825425952,10.094383826065894,False
F2,36,11,1,0.3281212320334615,16.101885878048307,False
F2,36,12,7,0.18894699530963785,31.729260260299327,False
F2,36,13,0,0.17744024527725177,1.5428560881926074,False
F2,36,14,5,0.049099242673057215,5.183884604695265,False
F2,36,15,16,0.6049564096478547,2.5784873500703043,False
F2,36,16,2,0.06536305997352479,5.681242935947964,False
F2,37,0,14,0.3392919095338801,10.973879638087055,False
F2,37,1,17,0.17857812931014497,12.739291687326983,False
F2,37,2,4,0.17656137473036865,0.9763258495318325,False
F2,37,3,3,0.5011794025602878,10.11054939510646,False
F2,37,4,5,0.5633035855807201,20.786987327678474,False
F2,37,5,12,0.7058036486310224,4.656704039888723,False
F2,37,6,7,0.20173841371003623,4.668980365276383,False
F2,37,7,9,0.14951674566362125,12.974593340248731,False
