mission_id,t_rel_s,drone_idx,rung_altitude_m,closest_animal_distance_m,d_min_required_m,margin_m,deficit_m,compliant
F2,292.3,2,60.0,60.51993030962103,60.0,0.5199303096210315,0.0,True
F2,300.0,0,30.0,66.64310476176536,60.0,6.643104761765358,0.0,True
F2,300.0,1,45.0,68.08261302147109,60.0,8.08261302147109,0.0,True
F2,300.0,2,60.0,60.52237916000281,60.0,0.5223791600028065,0.0,True
F2,308.0,0,30.0,66.75502093483976,60.0,6.755020934839763,0.0,True
F2,308.0,1,45.0,68.37171838654207,60.0,8.37171838654207,0.0,True
F2,308.0,2,60.0,60.528359151310326,60.0,0.5283591513103261,0.0,True
F2,316.0,0,30.0,67.05026925244631,60.0,7.050269252446313,0.0,True
F2,316.0,1,45.0,68.42022387591827,60.0,8.420223875918268,0.0,True
F2,316.0,2,60.0,60.39095989242025,60.0,0.3909598924202484,0.0,True
F2,324.0,0,30.0,71.99965462064021,60.0,11.999654620640214,0.0,True
F2,324.0,1,45.0,70.41496562495072,60.0,10.414965624950725,0.0,True
F2,324.0,2,60.0,60.29305773670717,60.0,0.29305773670716917,0.0,True
F2,329.0,0,30.0,73.98615720109476,60.0,13.986157201094755,0.0,True
F2,329.0,1,45.0,72.0017495964257,60.0,12.001749596425697,0.0,True
F2,329.0,2,60.0,60.38715595525546,60.0,0.38715595525545865,0.0,True
F2,395.7,0,30.0,65.15762378715013,60.0,5.157623787150129,0.0,True
F2,395.7,1,45.0,59.11986375568551,60.0,-0.8801362443144924,0.8801362443144924,False
F2,395.7,2,60.0,74.09313863160052,60.0,14.093138631600524,0.0,True
F2,403.8,0,30.0,62.800910159338514,60.0,2.800910159338514,0.0,True
F2,403.8,1,45.0,57.0511829023856,60.0,-2.948817097614402,2.948817097614402,False
F2,403.8,2,60.0,71.81393276363062,60.0,11.813932763630618,0.0,True
F2,412.0,0,30.0,63.45480162060304,60.0,3.4548016206030425,0.0,True
F2,412.0,1,45.0,57.29760634679012,60.0,-2.7023936532098816,2.7023936532098816,False
F2,412.0,2,60.0,71.93832591100275,60.0,11.93832591100275,0.0,True
F2,420.0,0,30.0,63.32221086773321,60.0,3.3222108677332116,0.0,True
F2,420.0,1,45.0,57.43621580355126,60.0,-2.5637841964487365,2.5637841964487365,False
F2,420.0,2,60.0,71.43911487340192,60.0,11.43911487340192,0.0,True
F2,428.2,0,30.0,59.0411860142185,60.0,-0.9588139857814966,0.9588139857814966,False
F2,428.2,1,45.0,64.10425060980535,60.0,4.104250609805348,0.0,True
F2,428.2,2,60.0,68.5744263487395,60.0,8.574426348739493,0.0,True
F2,436.2,0,30.0,58.724298473981136,60.0,-1.2757015260188638,1.2757015260188638,False
F2,436.2,1,45.0,63.846681495202944,60.0,3.846681495202944,0.0,True
F2,436.2,2,60.0,68.31378820900987,60.0,8.313788209009871,0.0,True
F2,444.2,0,30.0,59.575796272640105,60.0,-0.4242037273598953,0.4242037273598953,False
F2,444.2,1,45.0,59.975362758379504,60.0,-0.024637241620496297,0.024637241620496297,False
F2,444.2,2,60.0,67.48447893192365,60.0,7.484478931923647,0.0,True
F2,452.4,0,30.0,59.52901659113337,60.0,-0.4709834088666298,0.4709834088666298,False
F2,452.4,1,45.0,59.863708081810735,60.0,-0.136291918189265,0.136291918189265,False
F2,452.4,2,60.0,67.68786002354285,60.0,7.687860023542854,0.0,True
F2,460.4,0,30.0,59.97121996067087,60.0,-0.02878003932912776,0.02878003932912776,False
F2,460.4,1,45.0,59.59899253538327,60.0,-0.40100746461673253,0.40100746461673253,False
F2,460.4,2,60.0,68.84108623796506,60.0,8.841086237965058,0.0,True
F2,468.7,0,30.0,60.25415310494065,60.0,0.2541531049406487,0.0,True
F2,468.7,1,45.0,59.30907990996793,60.0,-0.6909200900320727,0.6909200900320727,False
F2,468.7,2,60.0,69.3575725774982,60.0,9.357572577498203,0.0,True
F2,476.8,0,30.0,57.21051071439188,60.0,-2.78948928560812,2.78948928560812,False
F2,476.8,1,45.0,59.26504350805371,60.0,-0.7349564919462921,0.7349564919462921,False
F2,476.8,2,60.0,70.25076284058788,60.0,10.250762840587882,0.0,True
F2,484.8,0,30.0,56.61465172525671,60.0,-3.3853482747432935,3.3853482747432935,False
F2,484.8,1,45.0,58.8779670548695,60.0,-1.1220329451304991,1.1220329451304991,False
F2,484.8,2,60.0,71.88965825660974,60.0,11.889658256609735,0.0,True
F2,492.8,0,30.0,56.89569406422031,60.0,-3.104305935779692,3.104305935779692,False
F2,492.8,1,45.0,58.36850468517601,60.0,-1.6314953148239866,1.6314953148239866,False
F2,492.8,2,60.0,71.97621904392527,60.0,11.97621904392527,0.0,True
F2,501.0,0,30.0,57.21353133050116,60.0,-2.786468669498838,2.786468669498838,False
F2,501.0,1,45.0,55.15451388903179,60.0,-4.84548611096821,4.84548611096821,False
F2,501.0,2,60.0,72.24312590544959,60.0,12.243125905449588,0.0,True
F2,509.0,0,30.0,57.40635940434967,60.0,-2.593640595650328,2.593640595650328,False
F2,509.0,1,45.0,59.87595222415621,60.0,-0.1240477758437919,0.1240477758437919,False
F2,509.0,2,60.0,72.4793468396844,60.0,12.479346839684396,0.0,True
F2,517.2,0,30.0,58.25045955315441,60.0,-1.749540446845593,1.749540446845593,False
F2,517.2,1,45.0,59.828848474675304,60.0,-0.1711515253246958,0.1711515253246958,False
F2,517.2,2,60.0,71.71819095476857,60.0,11.718190954768573,0.0,True
F2,525.3,0,30.0,59.08426305311949,60.0,-0.9157369468805072,0.9157369468805072,False
F2,525.3,1,45.0,60.396720810713155,60.0,0.39672081071315546,0.0,True
F2,525.3,2,60.0,70.50852364255516,60.0,10.508523642555161,0.0,True
F2,533.4,0,30.0,59.022829821785486,60.0,-0.9771701782145144,0.9771701782145144,False
F2,533.4,1,45.0,60.28183288543267,60.0,0.2818328854326708,0.0,True
F2,533.4,2,60.0,70.58594898972272,60.0,10.585948989722723,0.0,True
F3,143.7,0,30.0,70.89358639621051,60.0,10.893586396210509,0.0,True
F3,143.7,1,45.0,70.9215403321283,60.0,10.921540332128302,0.0,True
F3,143.7,2,60.0,62.47586037742799,60.0,2.475860377427992,0.0,True
F3,163.3,0,30.0,67.52788896956325,60.0,7.52788896956325,0.0,True
F3,163.3,1,45.0,72.60169910869485,60.0,12.601699108694845,0.0,True
F3,163.3,2,60.0,61.17616127461136,60.0,1.1761612746113599,0.0,True
F3,173.1,0,30.0,63.791745856216544,60.0,3.7917458562165436,0.0,True
F3,173.1,1,45.0,74.57858817040515,60.0,14.578588170405155,0.0,True
F3,173.1,2,60.0,60.2380294259358,60.0,0.23802942593579957,0.0,True
F3,183.1,0,30.0,65.3347075792835,60.0,5.334707579283503,0.0,True
F3,183.1,1,45.0,75.23693287704135,60.0,15.236932877041355,0.0,True
F3,183.1,2,60.0,60.18284514270696,60.0,0.1828451427069595,0.0,True
F3,193.1,0,30.0,65.93291948259478,60.0,5.932919482594784,0.0,True
F3,193.1,1,45.0,77.03075323910359,60.0,17.03075323910359,0.0,True
F3,193.1,2,60.0,60.068092107702135,60.0,0.06809210770213525,0.0,True
F3,203.1,0,30.0,68.58857320360069,60.0,8.588573203600689,0.0,True
F3,203.1,1,45.0,71.0252812000516,60.0,11.025281200051595,0.0,True
F3,203.1,2,60.0,60.02819680422661,60.0,0.028196804226610084,0.0,True
F3,392.1,0,30.0,63.59549552409503,60.0,3.5954955240950284,0.0,True
F3,392.1,1,45.0,64.64807774870143,60.0,4.648077748701425,0.0,True
F3,392.1,2,60.0,65.96296273162945,60.0,5.962962731629446,0.0,True
F3,400.1,0,30.0,62.16633088128369,60.0,2.1663308812836917,0.0,True
F3,400.1,1,45.0,63.56529981175747,60.0,3.5652998117574697,0.0,True
F3,400.1,2,60.0,64.27796278442004,60.0,4.2779627844200405,0.0,True
F3,408.3,0,30.0,61.74508839436453,60.0,1.7450883943645294,0.0,True
F3,408.3,1,45.0,63.26541936561207,60.0,3.2654193656120682,0.0,True
F3,408.3,2,60.0,64.97099388588865,60.0,4.970993885888646,0.0,True
F3,416.3,0,30.0,63.298445670458776,60.0,3.2984456704587757,0.0,True
F3,416.3,1,45.0,65.54916713131982,60.0,5.54916713131982,0.0,True
F3,416.3,2,60.0,66.27849230103692,60.0,6.27849230103692,0.0,True
F3,424.3,0,30.0,60.61193006087891,60.0,0.6119300608789118,0.0,True
F3,424.3,1,45.0,64.79809091699944,60.0,4.798090916999442,0.0,True
F3,424.3,2,60.0,67.2606484370976,60.0,7.2606484370976005,0.0,True
F3,432.3,0,30.0,60.628046678524456,60.0,0.6280466785244556,0.0,True
F3,432.3,1,45.0,64.80743323919732,60.0,4.807433239197323,0.0,True
F3,432.3,2,60.0,67.15767713801237,60.0,7.1576771380123745,0.0,True
F3,440.3,0,30.0,60.83162782471227,60.0,0.831627824712271,0.0,True
F3,440.3,1,45.0,64.53839982009175,60.0,4.538399820091755,0.0,True
F3,440.3,2,60.0,67.37760354605288,60.0,7.377603546052882,0.0,True
F3,448.3,0,30.0,61.352328270589574,60.0,1.3523282705895738,0.0,True
F3,448.3,1,45.0,65.27320475690806,60.0,5.273204756908058,0.0,True
F3,448.3,2,60.0,67.32134494666029,60.0,7.32134494666029,0.0,True
F3,456.5,0,30.0,61.537528166172436,60.0,1.5375281661724358,0.0,True
F3,456.5,1,45.0,65.16563245082776,60.0,5.165632450827758,0.0,True
F3,456.5,2,60.0,67.25385881942032,60.0,7.253858819420316,0.0,True
F3,464.5,0,30.0,60.695423493577636,60.0,0.6954234935776356,0.0,True
F3,464.5,1,45.0,64.06328297053231,60.0,4.063282970532313,0.0,True
F3,464.5,2,60.0,66.09138040433676,60.0,6.0913804043367605,0.0,True
F3,472.7,0,30.0,60.607110686878244,60.0,0.6071106868782437,0.0,True
F3,472.7,1,45.0,64.08346585456042,60.0,4.083465854560416,0.0,True
F3,472.7,2,60.0,66.11062811416612,60.0,6.1106281141661185,0.0,True
F3,480.7,0,30.0,61.79152944126164,60.0,1.7915294412616376,0.0,True
F3,480.7,1,45.0,64.52697000516804,60.0,4.526970005168039,0.0,True
F3,480.7,2,60.0,66.60649647983043,60.0,6.606496479830426,0.0,True
F3,488.7,0,30.0,61.25379031283654,60.0,1.2537903128365429,0.0,True
F3,488.7,1,45.0,65.19449424206694,60.0,5.194494242066938,0.0,True
F3,488.7,2,60.0,66.59087413774081,60.0,6.590874137740812,0.0,True
F3,496.9,0,30.0,61.002138783163325,60.0,1.0021387831633248,0.0,True
F3,496.9,1,45.0,65.37411398644669,60.0,5.374113986446687,0.0,True
F3,496.9,2,60.0,66.61061940547812,60.0,6.610619405478118,0.0,True
F3,504.9,0,30.0,59.28539046853643,60.0,-0.714609531463573,0.714609531463573,False
F3,504.9,1,45.0,63.47921787779018,60.0,3.4792178777901768,0.0,True
F3,504.9,2,60.0,66.25415633317512,60.0,6.254156333175118,0.0,True
F3,512.9,0,30.0,63.97781287418282,60.0,3.977812874182817,0.0,True
F3,512.9,1,45.0,64.0348662467625,60.0,4.034866246762505,0.0,True
F3,512.9,2,60.0,66.1745056546249,60.0,6.174505654624895,0.0,True
F3,520.9,0,30.0,61.25478886391709,60.0,1.254788863917092,0.0,True
F3,520.9,1,45.0,63.704729917229756,60.0,3.7047299172297556,0.0,True
F3,520.9,2,60.0,66.37629296958,60.0,6.376292969580007,0.0,True
F3,529.1,0,30.0,61.48017515163509,60.0,1.4801751516350876,0.0,True
F3,529.1,1,45.0,64.00950798143057,60.0,4.009507981430573,0.0,True
F3,529.1,2,60.0,66.29128899098761,60.0,6.29128899098761,0.0,True
F3,537.3,0,30.0,62.090162560041854,60.0,2.090162560041854,0.0,True
F3,537.3,1,45.0,62.07560177713633,60.0,2.0756017771363275,0.0,True
F3,537.3,2,60.0,66.41268280443873,60.0,6.412682804438731,0.0,True
F3,545.5,0,30.0,62.667334910378905,60.0,2.667334910378905,0.0,True
F3,545.5,1,45.0,61.30896260430724,60.0,1.30896260430724,0.0,True
F3,545.5,2,60.0,66.83200312337436,60.0,6.832003123374363,0.0,True
F3,555.7,0,30.0,63.1237766097591,60.0,3.1237766097590978,0.0,True
F3,555.7,1,45.0,61.847119010504,60.0,1.8471190105040023,0.0,True
F3,555.7,2,60.0,65.7404266474997,60.0,5.740426647499703,0.0,True
F3,563.9,0,30.0,55.614165121078436,60.0,-4.385834878921564,4.385834878921564,False
F3,563.9,1,45.0,61.851586488394794,60.0,1.8515864883947941,0.0,True
F3,563.9,2,60.0,67.3506792276032,60.0,7.3506792276031945,0.0,True
F3,571.9,0,30.0,56.37261262601764,60.0,-3.6273873739823586,3.6273873739823586,False
F3,571.9,1,45.0,61.7094623272144,60.0,1.7094623272144034,0.0,True
F3,571.9,2,60.0,67.44614638865801,60.0,7.446146388658008,0.0,True
F3,580.1,0,30.0,57.31158655812705,60.0,-2.688413441872953,2.688413441872953,False
F3,580.1,1,45.0,63.465151162786476,60.0,3.4651511627864764,0.0,True
F3,580.1,2,60.0,72.04712013127819,60.0,12.047120131278191,0.0,True
F3,588.9,0,30.0,52.71728777224796,60.0,-7.282712227752043,7.282712227752043,False
F3,588.9,1,45.0,59.12764952502598,60.0,-0.8723504749740201,0.8723504749740201,False
F3,588.9,2,60.0,63.73758654638796,60.0,3.737586546387959,0.0,True
F3,606.4,0,30.0,51.48765940210118,60.0,-8.51234059789882,8.51234059789882,False
F3,606.4,1,45.0,79.01050610602242,60.0,19.01050610602242,0.0,True
F3,606.4,2,60.0,68.25270434484827,60.0,8.252704344848269,0.0,True
F3,618.6,0,30.0,50.648522759989255,60.0,-9.351477240010745,9.351477240010745,False
F3,618.6,1,45.0,78.8480619835059,60.0,18.8480619835059,0.0,True
F3,618.6,2,60.0,68.12674250294273,60.0,8.126742502942733,0.0,True
F3,628.6,0,30.0,65.37227381122905,60.0,5.37227381122905,0.0,True
F3,628.6,1,45.0,105.20085261841237,60.0,45.20085261841237,0.0,True
F3,628.6,2,60.0,66.84088500852418,60.0,6.840885008524182,0.0,True
F3,638.6,0,30.0,65.15971752003215,60.0,5.159717520032146,0.0,True
F3,638.6,1,45.0,104.9341816326512,60.0,44.9341816326512,0.0,True
F3,638.6,2,60.0,66.95196126122485,60.0,6.951961261224852,0.0,True
F3,648.6,0,30.0,55.493705652657724,60.0,-4.506294347342276,4.506294347342276,False
F3,648.6,1,45.0,105.02205071429049,60.0,45.022050714290486,0.0,True
F3,648.6,2,60.0,66.845713670805,60.0,6.845713670804997,0.0,True
F3,658.7,0,30.0,36.432517345705946,60.0,-23.567482654294054,23.567482654294054,False
F3,658.7,1,45.0,108.78636249076793,60.0,48.78636249076793,0.0,True
F3,658.7,2,60.0,65.91586924152752,60.0,5.915869241527517,0.0,True
F3,668.7,0,30.0,56.4384506802734,60.0,-3.561549319726602,3.561549319726602,False
F3,668.7,1,45.0,81.42417125192631,60.0,21.42417125192631,0.0,True
F3,668.7,2,60.0,65.35821272290964,60.0,5.3582127229096415,0.0,True
F3,678.6,0,30.0,49.6028930058409,60.0,-10.397106994159103,10.397106994159103,False
F3,678.6,1,45.0,65.9527942942958,60.0,5.952794294295799,0.0,True
F3,678.6,2,60.0,65.39940255894027,60.0,5.399402558940267,0.0,True
F3,688.6,0,30.0,39.624552494891574,60.0,-20.375447505108426,20.375447505108426,False
F3,688.6,1,45.0,65.33803335498116,60.0,5.338033354981164,0.0,True
F3,688.6,2,60.0,64.12802876532356,60.0,4.128028765323563,0.0,True
F3,698.6,0,30.0,39.90373808674141,60.0,-20.096261913258587,20.096261913258587,False
F3,698.6,1,45.0,66.17866868837763,60.0,6.178668688377627,0.0,True
F3,698.6,2,60.0,64.8584098998568,60.0,4.858409899856795,0.0,True
F3,710.0,0,30.0,41.93609927166731,60.0,-18.06390072833269,18.06390072833269,False
F3,710.0,1,45.0,67.43409079396018,60.0,7.434090793960181,0.0,True
F3,710.0,2,60.0,69.79406992843272,60.0,9.79406992843272,0.0,True
F3,720.5,0,30.0,41.817795781981815,60.0,-18.182204218018185,18.182204218018185,False
F3,720.5,1,45.0,69.33668796584054,60.0,9.33668796584054,0.0,True
F3,720.5,2,60.0,68.23591399571292,60.0,8.23591399571292,0.0,True
F3,730.5,0,30.0,42.86545963082828,60.0,-17.134540369171717,17.134540369171717,False
F3,730.5,1,45.0,68.02800828740628,60.0,8.02800828740628,0.0,True
F3,730.5,2,60.0,66.37366414597065,60.0,6.3736641459706505,0.0,True
F3,740.5,0,30.0,58.60658868607977,60.0,-1.3934113139202324,1.3934113139202324,False
F3,740.5,1,45.0,68.13515409488265,60.0,8.135154094882651,0.0,True
F3,740.5,2,60.0,62.33894759057243,60.0,2.338947590572431,0.0,True
F3,750.5,0,30.0,55.628973490900336,60.0,-4.371026509099664,4.371026509099664,False
F3,750.5,1,45.0,64.25737533297384,60.0,4.257375332973837,0.0,True
F3,750.5,2,60.0,65.79915367374979,60.0,5.799153673749785,0.0,True
F4,165.9,0,30.0,69.0870908522697,60.0,9.087090852269696,0.0,True
F4,165.9,1,45.0,58.29438039461068,60.0,-1.7056196053893231,1.7056196053893231,False
F4,165.9,2,60.0,66.79196713305795,60.0,6.791967133057952,0.0,True
F4,174.1,0,30.0,69.19990241029582,60.0,9.19990241029582,0.0,True
F4,174.1,1,45.0,63.13796759375953,60.0,3.1379675937595266,0.0,True
F4,174.1,2,60.0,66.72633181046253,60.0,6.726331810462526,0.0,True
F4,182.1,0,30.0,67.39780798410388,60.0,7.397807984103878,0.0,True
F4,182.1,1,45.0,60.3565214635305,60.0,0.3565214635304983,0.0,True
F4,182.1,2,60.0,67.91275978792815,60.0,7.912759787928152,0.0,True
F4,190.3,0,30.0,53.5626560060637,60.0,-6.437343993936302,6.437343993936302,False
F4,190.3,1,45.0,60.70712182490122,60.0,0.7071218249012219,0.0,True
F4,190.3,2,60.0,67.44096020424418,60.0,7.440960204244178,0.0,True
F4,198.5,0,30.0,59.26266143992435,60.0,-0.7373385600756492,0.7373385600756492,False
F4,198.5,1,45.0,62.7944162467423,60.0,2.7944162467423013,0.0,True
F4,198.5,2,60.0,67.51866674864273,60.0,7.51866674864273,0.0,True
F4,206.5,0,30.0,59.4656771859491,60.0,-0.5343228140509027,0.5343228140509027,False
F4,206.5,1,45.0,64.56322612093514,60.0,4.563226120935141,0.0,True
F4,206.5,2,60.0,67.94694112431837,60.0,7.946941124318371,0.0,True
F4,214.7,0,30.0,59.65277638523141,60.0,-0.34722361476858765,0.34722361476858765,False
F4,214.7,1,45.0,64.05468886061985,60.0,4.054688860619848,0.0,True
F4,214.7,2,60.0,68.00583389460775,60.0,8.005833894607747,0.0,True
F4,222.7,0,30.0,60.097212649334544,60.0,0.09721264933454421,0.0,True
F4,222.7,1,45.0,65.55038983584059,60.0,5.5503898358405905,0.0,True
F4,222.7,2,60.0,62.931794485341015,60.0,2.9317944853410154,0.0,True
F4,230.9,0,30.0,61.578202262883714,60.0,1.578202262883714,0.0,True
F4,230.9,1,45.0,65.35074663044175,60.0,5.350746630441748,0.0,True
F4,230.9,2,60.0,60.11750461149862,60.0,0.11750461149861735,0.0,True
F4,238.9,0,30.0,62.80144511723996,60.0,2.8014451172399575,0.0,True
F4,238.9,1,45.0,65.07723122523275,60.0,5.077231225232751,0.0,True
F4,238.9,2,60.0,60.13083747676686,60.0,0.13083747676685675,0.0,True
F4,247.1,0,30.0,63.83972446584456,60.0,3.8397244658445615,0.0,True
F4,247.1,1,45.0,65.79431945173994,60.0,5.794319451739938,0.0,True
F4,247.1,2,60.0,60.129482139762075,60.0,0.12948213976207512,0.0,True
F4,255.1,0,30.0,64.37741283499764,60.0,4.377412834997642,0.0,True
F4,255.1,1,45.0,65.98706372606533,60.0,5.98706372606533,0.0,True
F4,255.1,2,60.0,60.079072660233734,60.0,0.07907266023373438,0.0,True
F4,263.1,0,30.0,65.37270536315444,60.0,5.372705363154438,0.0,True
F4,263.1,1,45.0,65.70332278055292,60.0,5.703322780552924,0.0,True
