mission_id,gt_frame,t_rel_s,animal_idx,lat,lon,drone_idx,surface,visible_fraction,on_target_herd
F1,12,246.4,0,-0.003335547342535638,36.88198767098684,0,dorsal,1.0,True
F1,12,246.4,0,-0.003335547342535638,36.88198767098684,0,right_flank,0.0,True
F1,12,246.4,0,-0.003335547342535638,36.88198767098684,1,left_flank,0.0,True
F1,12,246.4,0,-0.003335547342535638,36.88198767098684,1,dorsal,1.0,True
F1,12,246.4,0,-0.003335547342535638,36.88198767098684,1,right_flank,1.0,True
F1,12,246.4,1,-0.003391382160514223,36.8819546854969,0,left_flank,0.0,True
F1,12,246.4,1,-0.003391382160514223,36.8819546854969,0,dorsal,1.0,True
F1,12,246.4,1,-0.003391382160514223,36.8819546854969,0,right_flank,1.0,True
F1,12,246.4,1,-0.003391382160514223,36.8819546854969,1,left_flank,1.0,True
F1,12,246.4,1,-0.003391382160514223,36.8819546854969,1,dorsal,1.0,True
F1,12,246.4,1,-0.003391382160514223,36.8819546854969,1,right_flank,0.0,True
F1,12,246.4,2,-0.0033680450679211237,36.88194308587444,0,left_flank,1.0,True
F1,12,246.4,2,-0.0033680450679211237,36.88194308587444,0,dorsal,1.0,True
F1,12,246.4,2,-0.0033680450679211237,36.88194308587444,0,right_flank,0.0,True
F1,12,246.4,2,-0.0033680450679211237,36.88194308587444,1,left_flank,0.0,True
F1,12,246.4,2,-0.0033680450679211237,36.88194308587444,1,dorsal,1.0,True
F1,12,246.4,2,-0.0033680450679211237,36.88194308587444,1,right_flank,0.3125,True
F1,12,246.4,3,-0.00336662197603984,36.881932236399905,0,left_flank,0.0,True
F1,12,246.4,3,-0.00336662197603984,36.881932236399905,0,dorsal,1.0,True
F1,12,246.4,3,-0.00336662197603984,36.881932236399905,0,right_flank,1.0,True
F1,12,246.4,3,-0.00336662197603984,36.881932236399905,1,left_flank,0.0,True
F1,12,246.4,3,-0.00336662197603984,36.881932236399905,1,dorsal,1.0,True
F1,12,246.4,3,-0.00336662197603984,36.881932236399905,1,right_flank,0.0,True
F1,13,254.6,0,-0.003365854809434821,36.88193306516159,0,left_flank,0.0,True
F1,13,254.6,0,-0.003365854809434821,36.88193306516159,0,dorsal,1.0,True
F1,13,254.6,0,-0.003365854809434821,36.88193306516159,0,right_flank,1.0,True
F1,13,254.6,0,-0.003365854809434821,36.88193306516159,1,left_flank,0.0,True
F1,13,254.6,0,-0.003365854809434821,36.88193306516159,1,dorsal,1.0,True
F1,13,254.6,0,-0.003365854809434821,36.88193306516159,1,right_flank,0.0,True
F1,13,254.6,1,-0.00337462746337939,36.88193983468465,0,left_flank,0.0,True
F1,13,254.6,1,-0.00337462746337939,36.88193983468465,0,dorsal,1.0,True
F1,13,254.6,1,-0.00337462746337939,36.88193983468465,0,right_flank,0.0,True
F1,13,254.6,1,-0.00337462746337939,36.88193983468465,1,left_flank,0.0,True
F1,13,254.6,1,-0.00337462746337939,36.88193983468465,1,dorsal,1.0,True
F1,13,254.6,1,-0.00337462746337939,36.88193983468465,1,right_flank,1.0,True
F1,13,254.6,2,-0.0033904894725570837,36.881957406454994,0,left_flank,0.0,True
F1,13,254.6,2,-0.0033904894725570837,36.881957406454994,0,dorsal,1.0,True
F1,13,254.6,2,-0.0033904894725570837,36.881957406454994,0,right_flank,1.0,True
F1,13,254.6,2,-0.0033904894725570837,36.881957406454994,1,left_flank,1.0,True
F1,13,254.6,2,-0.0033904894725570837,36.881957406454994,1,dorsal,1.0,True
F1,13,254.6,2,-0.0033904894725570837,36.881957406454994,1,right_flank,0.0,True
F1,13,254.6,3,-0.003336692213509825,36.88198794074525,0,left_flank,1.0,True
F1,13,254.6,3,-0.003336692213509825,36.88198794074525,0,dorsal,1.0,True
F1,13,254.6,3,-0.003336692213509825,36.88198794074525,0,right_flank,0.0,True
F1,13,254.6,3,-0.003336692213509825,36.88198794074525,1,left_flank,0.0,True
F1,13,254.6,3,-0.003336692213509825,36.88198794074525,1,dorsal,1.0,True
F1,13,254.6,3,-0.003336692213509825,36.88198794074525,1,right_flank,1.0,True
F1,14,262.8,0,-0.0033360809987145836,36.881988099649405,0,left_flank,1.0,True
F1,14,262.8,0,-0.0033360809987145836,36.881988099649405,0,dorsal,1.0,True
F1,14,262.8,0,-0.0033360809987145836,36.881988099649405,0,right_flank,0.0,True
F1,14,262.8,0,-0.0033360809987145836,36.881988099649405,1,left_flank,0.0,True
F1,14,262.8,0,-0.0033360809987145836,36.881988099649405,1,dorsal,1.0,True
F1,14,262.8,0,-0.0033360809987145836,36.881988099649405,1,right_flank,1.0,True
F1,14,262.8,1,-0.0033890513046791115,36.88195561082219,0,left_flank,0.0,True
F1,14,262.8,1,-0.0033890513046791115,36.88195561082219,0,dorsal,1.0,True
F1,14,262.8,1,-0.0033890513046791115,36.88195561082219,0,right_flank,0.0,True
F1,14,262.8,1,-0.0033890513046791115,36.88195561082219,1,left_flank,0.0,True
F1,14,262.8,1,-0.0033890513046791115,36.88195561082219,1,dorsal,1.0,True
F1,14,262.8,1,-0.0033890513046791115,36.88195561082219,1,right_flank,1.0,True
F1,14,262.8,2,-0.0033745031188656847,36.881938999232574,0,left_flank,1.0,True
F1,14,262.8,2,-0.0033745031188656847,36.881938999232574,0,dorsal,1.0,True
F1,14,262.8,2,-0.0033745031188656847,36.881938999232574,0,right_flank,0.0,True
F1,14,262.8,2,-0.0033745031188656847,36.881938999232574,1,left_flank,0.0,True
F1,14,262.8,2,-0.0033745031188656847,36.881938999232574,1,dorsal,1.0,True
F1,14,262.8,2,-0.0033745031188656847,36.881938999232574,1,right_flank,0.875,True
F1,14,262.8,3,-0.003365376204701077,36.881930648184984,0,left_flank,0.625,True
F1,14,262.8,3,-0.003365376204701077,36.881930648184984,0,dorsal,1.0,True
F1,14,262.8,3,-0.003365376204701077,36.881930648184984,0,right_flank,0.0,True
F1,14,262.8,3,-0.003365376204701077,36.881930648184984,1,left_flank,0.0,True
F1,14,262.8,3,-0.003365376204701077,36.881930648184984,1,dorsal,1.0,True
F1,14,262.8,3,-0.003365376204701077,36.881930648184984,1,right_flank,1.0,True
F1,15,271.0,0,-0.0033667398651474516,36.88193091465069,0,left_flank,0.0,True
F1,15,271.0,0,-0.0033667398651474516,36.88193091465069,0,dorsal,1.0,True
F1,15,271.0,0,-0.0033667398651474516,36.88193091465069,0,right_flank,0.0,True
F1,15,271.0,0,-0.0033667398651474516,36.88193091465069,1,left_flank,0.0,True
F1,15,271.0,0,-0.0033667398651474516,36.88193091465069,1,dorsal,1.0,True
F1,15,271.0,0,-0.0033667398651474516,36.88193091465069,1,right_flank,1.0,True
F1,15,271.0,1,-0.0033763050663362143,36.881937850071594,0,left_flank,1.0,True
F1,15,271.0,1,-0.0033763050663362143,36.881937850071594,0,dorsal,1.0,True
F1,15,271.0,1,-0.0033763050663362143,36.881937850071594,0,right_flank,0.0,True
F1,15,271.0,1,-0.0033763050663362143,36.881937850071594,1,left_flank,0.0,True
F1,15,271.0,1,-0.0033763050663362143,36.881937850071594,1,dorsal,1.0,True
F1,15,271.0,1,-0.0033763050663362143,36.881937850071594,1,right_flank,0.875,True
F1,15,271.0,2,-0.0033906791475401994,36.881955932587175,0,left_flank,1.0,True
F1,15,271.0,2,-0.0033906791475401994,36.881955932587175,0,dorsal,1.0,True
F1,15,271.0,2,-0.0033906791475401994,36.881955932587175,0,right_flank,0.0,True
F1,15,271.0,2,-0.0033906791475401994,36.881955932587175,1,left_flank,0.0,True
F1,15,271.0,2,-0.0033906791475401994,36.881955932587175,1,dorsal,1.0,True
F1,15,271.0,2,-0.0033906791475401994,36.881955932587175,1,right_flank,1.0,True
F1,15,271.0,3,-0.00333581098141526,36.88198761304899,0,left_flank,1.0,True
F1,15,271.0,3,-0.00333581098141526,36.88198761304899,0,dorsal,1.0,True
F1,15,271.0,3,-0.00333581098141526,36.88198761304899,0,right_flank,0.0,True
F1,15,271.0,3,-0.00333581098141526,36.88198761304899,1,left_flank,0.0,True
F1,15,271.0,3,-0.00333581098141526,36.88198761304899,1,dorsal,1.0,True
F1,15,271.0,3,-0.00333581098141526,36.88198761304899,1,right_flank,1.0,True
F1,16,279.0,0,-0.0033339951142303662,36.88198761979585,0,left_flank,1.0,True
F1,16,279.0,0,-0.0033339951142303662,36.88198761979585,0,dorsal,1.0,True
F1,16,279.0,0,-0.0033339951142303662,36.88198761979585,0,right_flank,0.0,True
F1,16,279.0,0,-0.0033339951142303662,36.88198761979585,1,left_flank,0.0,True
F1,16,279.0,0,-0.0033339951142303662,36.88198761979585,1,dorsal,1.0,True
F1,16,279.0,0,-0.0033339951142303662,36.88198761979585,1,right_flank,1.0,True
F1,16,279.0,1,-0.0033914636099546406,36.881955387372024,0,left_flank,1.0,True
F1,16,279.0,1,-0.0033914636099546406,36.881955387372024,0,dorsal,1.0,True
F1,16,279.0,1,-0.0033914636099546406,36.881955387372024,0,right_flank,0.0,True
F1,16,279.0,1,-0.0033914636099546406,36.881955387372024,1,left_flank,0.0,True
F1,16,279.0,1,-0.0033914636099546406,36.881955387372024,1,dorsal,1.0,True
F1,16,279.0,1,-0.0033914636099546406,36.881955387372024,1,right_flank,1.0,True
F1,16,279.0,2,-0.003378535962176391,36.8819356891564,0,left_flank,1.0,True
F1,16,279.0,2,-0.003378535962176391,36.8819356891564,0,dorsal,1.0,True
F1,16,279.0,2,-0.003378535962176391,36.8819356891564,0,right_flank,0.0,True
F1,16,279.0,2,-0.003378535962176391,36.8819356891564,1,left_flank,0.0,True
F1,16,279.0,2,-0.003378535962176391,36.8819356891564,1,dorsal,1.0,True
F1,16,279.0,2,-0.003378535962176391,36.8819356891564,1,right_flank,0.875,True
F1,16,279.0,3,-0.0033655778841441154,36.88192913979968,0,left_flank,0.8125,True
F1,16,279.0,3,-0.0033655778841441154,36.88192913979968,0,dorsal,1.0,True
F1,16,279.0,3,-0.0033655778841441154,36.88192913979968,0,right_flank,0.0,True
F1,16,279.0,3,-0.0033655778841441154,36.88192913979968,1,left_flank,0.0,True
F1,16,279.0,3,-0.0033655778841441154,36.88192913979968,1,dorsal,1.0,True
F1,16,279.0,3,-0.0033655778841441154,36.88192913979968,1,right_flank,1.0,True
F1,17,287.2,0,-0.003371634283031349,36.88192693962297,0,left_flank,0.5625,True
F1,17,287.2,0,-0.003371634283031349,36.88192693962297,0,dorsal,1.0,True
F1,17,287.2,0,-0.003371634283031349,36.88192693962297,0,right_flank,0.0,True
F1,17,287.2,0,-0.003371634283031349,36.88192693962297,1,left_flank,0.0,True
F1,17,287.2,0,-0.003371634283031349,36.88192693962297,1,dorsal,1.0,True
F1,17,287.2,0,-0.003371634283031349,36.88192693962297,1,right_flank,1.0,True
F1,17,287.2,1,-0.0033822005419123563,36.88193435865486,0,left_flank,1.0,True
F1,17,287.2,1,-0.0033822005419123563,36.88193435865486,0,dorsal,1.0,True
F1,17,287.2,1,-0.0033822005419123563,36.88193435865486,0,right_flank,0.0,True
F1,17,287.2,1,-0.0033822005419123563,36.88193435865486,1,left_flank,0.0,True
F1,17,287.2,1,-0.0033822005419123563,36.88193435865486,1,dorsal,1.0,True
F1,17,287.2,1,-0.0033822005419123563,36.88193435865486,1,right_flank,0.8125,True
F1,17,287.2,2,-0.0034074607363786045,36.88195965308773,0,left_flank,1.0,True
F1,17,287.2,2,-0.0034074607363786045,36.88195965308773,0,dorsal,1.0,True
F1,17,287.2,2,-0.0034074607363786045,36.88195965308773,0,right_flank,0.0,True
F1,17,287.2,2,-0.0034074607363786045,36.88195965308773,1,left_flank,0.0,True
F1,17,287.2,2,-0.0034074607363786045,36.88195965308773,1,dorsal,1.0,True
F1,17,287.2,2,-0.0034074607363786045,36.88195965308773,1,right_flank,1.0,True
F1,17,287.2,3,-0.003335386307457854,36.881985950457384,0,left_flank,0.0,True
F1,17,287.2,3,-0.003335386307457854,36.881985950457384,0,dorsal,1.0,True
F1,17,287.2,3,-0.003335386307457854,36.881985950457384,0,right_flank,0.0,True
F1,17,287.2,3,-0.003335386307457854,36.881985950457384,1,left_flank,0.0,True
F1,17,287.2,3,-0.003335386307457854,36.881985950457384,1,dorsal,1.0,True
F1,17,287.2,3,-0.003335386307457854,36.881985950457384,1,right_flank,1.0,True
F1,18,295.2,0,-0.0033759364942019606,36.88192525456636,0,left_flank,0.8125,True
F1,18,295.2,0,-0.0033759364942019606,36.88192525456636,0,dorsal,1.0,True
F1,18,295.2,0,-0.0033759364942019606,36.88192525456636,0,right_flank,0.0,True
F1,18,295.2,0,-0.0033759364942019606,36.88192525456636,1,left_flank,0.0,True
F1,18,295.2,0,-0.0033759364942019606,36.88192525456636,1,dorsal,1.0,True
F1,18,295.2,0,-0.0033759364942019606,36.88192525456636,1,right_flank,1.0,True
F1,18,295.2,1,-0.0033852091581385957,36.881934869425315,0,left_flank,1.0,True
F1,18,295.2,1,-0.0033852091581385957,36.881934869425315,0,dorsal,1.0,True
F1,18,295.2,1,-0.0033852091581385957,36.881934869425315,0,right_flank,0.0,True
F1,18,295.2,1,-0.0033852091581385957,36.881934869425315,1,left_flank,0.0,True
F1,18,295.2,1,-0.0033852091581385957,36.881934869425315,1,dorsal,1.0,True
F1,18,295.2,1,-0.0033852091581385957,36.881934869425315,1,right_flank,0.0,True
F1,18,295.2,2,-0.0034141679064110093,36.881960938048074,0,left_flank,1.0,True
F1,18,295.2,2,-0.0034141679064110093,36.881960938048074,0,dorsal,1.0,True
F1,18,295.2,2,-0.0034141679064110093,36.881960938048074,0,right_flank,0.0,True
F1,18,295.2,2,-0.0034141679064110093,36.881960938048074,1,left_flank,0.0,True
F1,18,295.2,2,-0.0034141679064110093,36.881960938048074,1,dorsal,1.0,True
F1,18,295.2,2,-0.0034141679064110093,36.881960938048074,1,right_flank,1.0,True
F1,18,295.2,3,-0.0033369697563864396,36.88198602587488,0,left_flank,0.0,True
F1,18,295.2,3,-0.0033369697563864396,36.88198602587488,0,dorsal,1.0,True
F1,18,295.2,3,-0.0033369697563864396,36.88198602587488,0,right_flank,1.0,True
F1,18,295.2,3,-0.0033369697563864396,36.88198602587488,1,left_flank,0.0,True
F1,18,295.2,3,-0.0033369697563864396,36.88198602587488,1,dorsal,1.0,True
F1,18,295.2,3,-0.0033369697563864396,36.88198602587488,1,right_flank,0.0,True
F1,19,303.4,0,-0.003336642894618584,36.88198592279483,0,left_flank,0.0,True
F1,19,303.4,0,-0.003336642894618584,36.88198592279483,0,dorsal,1.0,True
F1,19,303.4,0,-0.003336642894618584,36.88198592279483,0,right_flank,1.0,True
F1,19,303.4,0,-0.003336642894618584,36.88198592279483,1,left_flank,1.0,True
F1,19,303.4,0,-0.003336642894618584,36.88198592279483,1,dorsal,1.0,True
F1,19,303.4,0,-0.003336642894618584,36.88198592279483,1,right_flank,0.0,True
F1,19,303.4,1,-0.0034169211558146393,36.881959972334116,0,left_flank,1.0,True
F1,19,303.4,1,-0.0034169211558146393,36.881959972334116,0,dorsal,1.0,True
F1,19,303.4,1,-0.0034169211558146393,36.881959972334116,0,right_flank,0.0,True
F1,19,303.4,1,-0.0034169211558146393,36.881959972334116,1,left_flank,0.0,True
F1,19,303.4,1,-0.0034169211558146393,36.881959972334116,1,dorsal,1.0,True
F1,19,303.4,1,-0.0034169211558146393,36.881959972334116,1,right_flank,1.0,True
F1,19,303.4,2,-0.0033874209030022315,36.88192995342068,0,left_flank,1.0,True
F1,19,303.4,2,-0.0033874209030022315,36.88192995342068,0,dorsal,1.0,True
F1,19,303.4,2,-0.0033874209030022315,36.88192995342068,0,right_flank,0.0,True
F1,19,303.4,2,-0.0033874209030022315,36.88192995342068,1,left_flank,0.0,True
F1,19,303.4,2,-0.0033874209030022315,36.88192995342068,1,dorsal,1.0,True
F1,19,303.4,2,-0.0033874209030022315,36.88192995342068,1,right_flank,1.0,True
F1,19,303.4,3,-0.003373503261825683,36.88192402540777,0,left_flank,0.8125,True
F1,19,303.4,3,-0.003373503261825683,36.88192402540777,0,dorsal,1.0,True
F1,19,303.4,3,-0.003373503261825683,36.88192402540777,0,right_flank,0.0,True
F1,19,303.4,3,-0.003373503261825683,36.88192402540777,1,left_flank,0.0,True
F1,19,303.4,3,-0.003373503261825683,36.88192402540777,1,dorsal,1.0,True
F1,19,303.4,3,-0.003373503261825683,36.88192402540777,1,right_flank,1.0,True
F1,20,311.6,0,-0.0033761680182870057,36.8819220909644,0,left_flank,0.8125,True
F1,20,311.6,0,-0.0033761680182870057,36.8819220909644,0,dorsal,1.0,True
F1,20,311.6,0,-0.0033761680182870057,36.8819220909644,0,right_flank,0.0,True
F1,20,311.6,0,-0.0033761680182870057,36.8819220909644,1,left_flank,0.0,True
F1,20,311.6,0,-0.0033761680182870057,36.8819220909644,1,dorsal,1.0,True
F1,20,311.6,0,-0.0033761680182870057,36.8819220909644,1,right_flank,1.0,True
F1,20,311.6,1,-0.003387805184245659,36.88192836382473,0,left_flank,1.0,True
F1,20,311.6,1,-0.003387805184245659,36.88192836382473,0,dorsal,1.0,True
F1,20,311.6,1,-0.003387805184245659,36.88192836382473,0,right_flank,0.0,True
F1,20,311.6,1,-0.003387805184245659,36.88192836382473,1,left_flank,0.0,True
F1,20,311.6,1,-0.003387805184245659,36.88192836382473,1,dorsal,1.0,True
F1,20,311.6,1,-0.003387805184245659,36.88192836382473,1,right_flank,1.0,True
F1,20,311.6,2,-0.0034165472956524533,36.881960005479456,0,left_flank,1.0,True
F1,20,311.6,2,-0.0034165472956524533,36.881960005479456,0,dorsal,1.0,True
F1,20,311.6,2,-0.0034165472956524533,36.881960005479456,0,right_flank,0.0,True
F1,20,311.6,2,-0.0034165472956524533,36.881960005479456,1,left_flank,0.0,True
F1,20,311.6,2,-0.0034165472956524533,36.881960005479456,1,dorsal,1.0,True
F1,20,311.6,2,-0.0034165472956524533,36.881960005479456,1,right_flank,1.0,True
F1,20,311.6,3,-0.00333416266384795,36.88198482986162,0,left_flank,0.0,True
F1,20,311.6,3,-0.00333416266384795,36.88198482986162,0,dorsal,1.0,True
F1,20,311.6,3,-0.00333416266384795,36.88198482986162,0,right_flank,1.0,True
F1,20,311.6,3,-0.00333416266384795,36.88198482986162,1,left_flank,0.0,True
F1,20,311.6,3,-0.00333416266384795,36.88198482986162,1,dorsal,1.0,True
F1,20,311.6,3,-0.00333416266384795,36.88198482986162,1,right_flank,1.0,True
F1,21,319.8,0,-0.0033337163780350625,36.881982756627046,0,left_flank,1.0,True
F1,21,319.8,0,-0.0033337163780350625,36.881982756627046,0,dorsal,1.0,True
F1,21,319.8,0,-0.0033337163780350625,36.881982756627046,0,right_flank,0.0,True
F1,21,319.8,0,-0.0033337163780350625,36.881982756627046,1,left_flank,0.0,True
F1,21,319.8,0,-0.0033337163780350625,36.881982756627046,1,dorsal,1.0,True
F1,21,319.8,0,-0.0033337163780350625,36.881982756627046,1,right_flank,1.0,True
F1,21,319.8,1,-0.003416893557083755,36.88195809814271,0,left_flank,1.0,True
F1,21,319.8,1,-0.003416893557083755,36.88195809814271,0,dorsal,1.0,True
F1,21,319.8,1,-0.003416893557083755,36.88195809814271,0,right_flank,0.0,True
F1,21,319.8,1,-0.003416893557083755,36.88195809814271,1,left_flank,0.0,True
F1,21,319.8,1,-0.003416893557083755,36.88195809814271,1,dorsal,1.0,True
F1,21,319.8,1,-0.003416893557083755,36.88195809814271,1,right_flank,1.0,True
F1,21,319.8,2,-0.0033863649294499257,36.88192512329483,0,left_flank,0.0,True
F1,21,319.8,2,-0.0033863649294499257,36.88192512329483,0,dorsal,1.0,True
F1,21,319.8,2,-0.0033863649294499257,36.88192512329483,0,right_flank,1.0,True
F1,21,319.8,2,-0.0033863649294499257,36.88192512329483,1,left_flank,0.0,True
F1,21,319.8,2,-0.0033863649294499257,36.88192512329483,1,dorsal,1.0,True
F1,21,319.8,2,-0.0033863649294499257,36.88192512329483,1,right_flank,1.0,True
F1,21,319.8,3,-0.00337999827207527,36.88191611672793,0,left_flank,0.0,True
F1,21,319.8,3,-0.00337999827207527,36.88191611672793,0,dorsal,1.0,True
F1,21,319.8,3,-0.00337999827207527,36.88191611672793,0,right_flank,0.0,True
F1,21,319.8,3,-0.00337999827207527,36.88191611672793,1,left_flank,0.0,True
F1,21,319.8,3,-0.00337999827207527,36.88191611672793,1,dorsal,1.0,True
F1,21,319.8,3,-0.00337999827207527,36.88191611672793,1,right_flank,1.0,True
F1,22,327.8,0,-0.003382451805893933,36.88191218705952,0,left_flank,1.0,True
F1,22,327.8,0,-0.003382451805893933,36.88191218705952,0,dorsal,1.0,True
F1,22,327.8,0,-0.003382451805893933,36.88191218705952,0,right_flank,0.0,True
F1,22,327.8,0,-0.003382451805893933,36.88191218705952,1,left_flank,0.0,True
F1,22,327.8,0,-0.003382451805893933,36.88191218705952,1,dorsal,1.0,True
F1,22,327.8,0,-0.003382451805893933,36.88191218705952,1,right_flank,1.0,True
F1,22,327.8,1,-0.0033894996665794143,36.881921884352,0,left_flank,0.0,True
F1,22,327.8,1,-0.0033894996665794143,36.881921884352,0,dorsal,1.0,True
F1,22,327.8,1,-0.0033894996665794143,36.881921884352,0,right_flank,0.0,True
F1,22,327.8,1,-0.0033894996665794143,36.881921884352,1,left_flank,0.0,True
F1,22,327.8,1,-0.0033894996665794143,36.881921884352,1,dorsal,1.0,True
F1,22,327.8,1,-0.0033894996665794143,36.881921884352,1,right_flank,0.0,True
