behaviour,trial_id,loss,median_monitoring_quality,w,c1,c2,eval_time_s,timestamp
travelling,49,-0.2723367385896788,0.2723367385896788,0.5711475487157435,2.0064095685318675,0.9725896315569716,1237.580311536789,20260720_064626
travelling,50,-0.2761251577030748,0.2761251577030748,0.52206131480585,2.060869309060954,0.9375061997311784,1237.093176364899,20260720_070710
travelling,51,-0.2727844700512817,0.2727844700512817,0.5095924988261455,2.0292075664663654,0.9304736760607506,1237.0446808338163,20260720_072754
travelling,52,-0.2709012689280483,0.2709012689280483,0.5120016194977098,2.022573807824076,0.9054958054473392,1236.148906469345,20260720_074836
travelling,53,-0.2747808025894712,0.2747808025894712,0.5047254066509862,2.026481797911638,0.8919755859847125,1236.252341747284,20260720_080919
travelling,54,-0.2727306312070915,0.2727306312070915,0.5040368280729007,2.010372967581687,0.8653380640653872,1236.7073802947998,20260720_083003
travelling,55,-0.2723727457939331,0.2723727457939331,0.5133469931891326,2.009193513384892,0.9034608292095356,1235.2209239006042,20260720_085045
travelling,56,-0.2732597387078478,0.2732597387078478,0.5071575143652165,2.018693517396322,0.8802756339733571,1232.1748530864716,20260720_091124
travelling,57,-0.274585088308349,0.274585088308349,0.5152725774317054,2.1837541640282545,0.5357896587213309,1211.803682565689,20260720_093143
travelling,58,-0.2721557134798782,0.2721557134798782,0.508167353543262,2.237508167848536,0.52217145385819,1211.5347893238068,20260720_095201
travelling,59,-0.2688000606586106,0.2688000606586106,0.4835546036923853,2.1880280997964543,0.5561056511034057,1215.983073472977,20260720_101224
travelling,60,-0.2745991092625637,0.2745991092625637,0.5191911395144555,2.156369928354033,0.8552378201270429,1227.869874715805,20260720_103259
travelling,61,-0.2393564295310769,0.2393564295310769,0.688302836817126,2.3950044843949008,1.3487584843455491,1198.3252584934237,20260720_105304
travelling,62,-0.2643191446034939,0.2643191446034939,0.5300109754873816,2.141423157813825,0.3797233088903584,1186.2618188858032,20260720_111257
travelling,63,-0.2640684385970522,0.2640684385970522,0.4770880858350855,1.895995608917694,1.5686441358720198,1238.583967924118,20260720_113342
travelling,64,-0.2813979008409325,0.2813979008409325,0.5303805441974608,2.3737293245644207,0.8809573500832282,1219.9330306053162,20260720_115409
travelling,65,-0.2809292706043186,0.2809292706043186,0.5395490080961263,2.314908870311988,0.8625154542468337,1228.6155362129211,20260720_121444
travelling,66,-0.2836044443412209,0.2836044443412209,0.5989330959954964,2.3462285070067885,0.8576799244950936,1223.457175731659,20260720_123515
travelling,67,-0.2837951319678985,0.2837951319678985,0.599196695104099,2.4114146697075878,0.8355767085282229,1221.285807847977,20260720_125542
travelling,68,-0.2843402028443896,0.2843402028443896,0.5988050999049386,2.356877590012014,0.5961717216739901,1212.9323515892029,20260720_131602
travelling,69,-0.2791064364058513,0.2791064364058513,0.5402927038297086,2.3794223187928027,0.6096513337757854,1217.0620300769806,20260720_133626
travelling,70,-0.2840086036101426,0.2840086036101426,0.6028781637949343,2.401400064906857,0.646817847017203,1215.964718580246,20260720_135649
travelling,71,-0.2825708465658781,0.2825708465658781,0.6743300068232169,2.388765212192781,0.6260808513645362,1208.057996749878,20260720_141703
travelling,72,-0.2801937289283563,0.2801937289283563,0.6858128021172334,2.403983248757578,0.6557556427982587,1206.1862750053406,20260720_143716
travelling,73,-0.2644539471235714,0.2644539471235714,0.7145705618365036,2.623817522232865,0.6257276287732896,1183.2329308986664,20260720_145707
travelling,74,-0.2785391668721768,0.2785391668721768,0.690759702803989,2.393789060492443,0.3944480608105105,1184.8082110881803,20260720_151659
travelling,75,-0.2530183295040841,0.2530183295040841,0.7685203498218179,2.5123524028885225,0.4143749769924275,1165.970146894455,20260720_153630
travelling,76,-0.2810636802298819,0.2810636802298819,0.663891952385887,2.372722560274312,0.6266412683630509,1200.392876148224,20260720_155638
travelling,77,-0.2837901388002054,0.2837901388002054,0.6782989224513286,2.3427934747910952,0.6341539874963716,1209.2630758285522,20260720_161654
travelling,78,-0.2815179368538384,0.2815179368538384,0.6834750373258911,2.3523825056742065,0.6052926672254154,1200.3354773521423,20260720_163700
travelling,79,-0.2829254681792503,0.2829254681792503,0.6799837214381654,2.3435023544156204,0.5938582742820371,1207.0555410385132,20260720_165715
travelling,80,-0.2831256775261559,0.2831256775261559,0.6830812581349857,2.378217042013355,0.6221361523722092,1198.296499967575,20260720_171720
travelling,81,-0.2422117655053426,0.2422117655053426,0.7318917821052124,2.74551390523951,0.6197906594574482,1170.5531687736511,20260720_173657
travelling,82,-0.2834245881722399,0.2834245881722399,0.6712352158992212,2.328180136204601,0.6396842166365442,1210.8217148780825,20260720_175715
travelling,83,-0.2461132197594494,0.2461132197594494,0.6745174721403066,2.314574997484416,0.1780613915689322,1135.390697002411,20260720_181617
travelling,84,-0.2117294972979296,0.2117294972979296,0.8219732402834301,2.5108755651856955,0.6844156490250004,1157.901529788971,20260720_183541
travelling,85,-0.2810710762042041,0.2810710762042041,0.6693426277236896,2.307404876554517,0.4729368286833816,1198.5196225643158,20260720_185547
travelling,86,-0.2808710647592026,0.2808710647592026,0.6722569981298198,2.2944722011644743,0.4725213377173425,1199.6483747959137,20260720_191552
travelling,87,-0.2619618439011199,0.2619618439011199,0.736863285444544,2.5130704054622903,0.3210558116127084,1158.1969912052157,20260720_193516
travelling,88,-0.2638938991346927,0.2638938991346927,0.6585473234805193,2.742126273494707,0.7890254623760911,1192.413819313049,20260720_195516
travelling,89,-0.279048625038243,0.279048625038243,0.6122893966018975,2.299462390809039,0.4708774071057803,1201.894700050354,20260720_201524
travelling,90,-0.2850606866398616,0.2850606866398616,0.6665276969447703,2.3006047230899025,0.5802697620210748,1200.1546111106873,20260720_203531
travelling,91,-0.2814843271197705,0.2814843271197705,0.6531315927474017,2.4591342757534584,0.5709566638399013,1203.5992546081543,20260720_205543
travelling,92,-0.2725402760004718,0.2725402760004718,0.7178691065742359,2.4768612362072586,0.5771657696252169,1191.3176531791687,20260720_211540
travelling,93,-0.2816323745229601,0.2816323745229601,0.6543575964165349,2.4558560443781072,0.7206896670818476,1212.4626667499542,20260720_213600
travelling,94,-0.2623476134968876,0.2623476134968876,0.704525481438004,2.5717515665696267,0.7242930505402492,1191.196368932724,20260720_215557
travelling,95,-0.238197973457274,0.238197973457274,0.755868708771266,2.7010537530677925,0.4520295620877707,1159.756672859192,20260720_221524
travelling,96,-0.2852535397904474,0.2852535397904474,0.6051832802087631,2.4458507631543926,0.5345229191177149,1200.0671124458313,20260720_223532
travelling,97,-0.2826444967403648,0.2826444967403648,0.5991487507582106,2.448501505719162,0.7947268038781454,1220.411155462265,20260720_225558
travelling,98,-0.2839703957009932,0.2839703957009932,0.6056026325132435,2.458174068697951,0.7092499377901967,1215.682168483734,20260720_231621
travelling,99,-0.2830413913267879,0.2830413913267879,0.6037380932831943,2.568497251947382,0.7835911111532018,1214.0019118785858,20260720_233641
travelling,100,-0.2812680799553512,0.2812680799553512,0.6055951773197944,2.5925712569223163,0.7867687027562049,1211.9425864219666,20260720_235701
panic,1,-0.1691286114846049,0.1691286114846049,0.2104462567901514,1.8022310229967529,2.3852974627046217,1168.903336763382,20260721_092301
panic,2,-0.1808227535490528,0.1808227535490528,0.7615794878582123,1.496664902936798,1.0946311231063008,1179.1157898902893,20260721_094246
panic,3,-0.1246070300035677,0.1246070300035677,0.6855360834722528,0.0872807573577351,1.8370916031584812,1182.7072274684906,20260721_100234
panic,4,-0.1748028976141202,0.1748028976141202,0.731899879071056,1.6401752083949723,0.1820043684423737,1117.0008947849274,20260721_102118
panic,5,-0.1868521457879219,0.1868521457879219,0.7815582735985499,1.5236260065235254,0.4463206312422917,1157.268049955368,20260721_104041
panic,6,-0.1403890390782159,0.1403890390782159,0.237667924323923,0.235479576839733,2.5301990087343094,1177.831438779831,20260721_110025
panic,7,-0.1689737462153671,0.1689737462153671,0.3268056860702283,1.4433288108001558,0.6314160519405995,1163.8220705986023,20260721_111954
